x,y,u,v,p
0.0975,0.0275,-0.0013388245,-0.01061403,0.041143976
0.1,0.0275,0.0,0.0,0.03601405
0.0,0.03,0.0,0.0,0.02709455
0.0025,0.03,-0.0015078982,0.013445677,0.02145625
0.005,0.03,-0.00495664,0.026129825,0.01154089
0.0075,0.03,-0.0105768,0.03767075,0.00400347
0.01,0.03,-0.017861275,0.047789074,-0.0019398525
0.0125,0.03,-0.02645335,0.0562881,-0.0067279125
0.015,0.03,-0.0360497,0.06303907,-0.01035624
0.0175,0.03,-0.04635055,0.06797467,-0.01285051
0.02,0.03,-0.05706965,0.071081124,-0.014271675
0.0225,0.03,-0.0679403,0.07238937,-0.014680725
0.025,0.03,-0.078716524,0.07196655,-0.01413765
0.0275,0.03,-0.08917377,0.069908075,-0.012703612
0.03,0.03,-0.09910948,0.066331126,-0.010441
0.0325,0.03,-0.108343,0.06136895,-0.0074136527
0.035,0.03,-0.1167155,0.055166375,-0.0036874886
0.0375,0.03,-0.12408875,0.04787655,0.0006686365
0.04,0.03,-0.13034475,0.03965875,0.005581955
0.0425,0.03,-0.13538575,0.030677075,0.010974845
0.045,0.03,-0.139132,0.021099824,0.016763976
0.0475,0.03,-0.141522,0.01109953,0.02285955
0.05,0.03,-0.142514,0.0008531325,0.0291649
0.0525,0.03,-0.142084,-0.0094575975,0.035576224
0.055,0.03,-0.14022675,-0.019645724,0.0419828
0.0575,0.03,-0.1369585,-0.02951925,0.0482675
0.06,0.03,-0.132316,-0.0388816,0.054307874
0.0625,0.03,-0.12635925,-0.04753305,0.0599777
0.065,0.03,-0.1191735,-0.0552729,0.06514897
0.0675,0.03,-0.11086975,-0.061902676,0.06969435
0.07,0.03,-0.10158685,-0.06723065,0.07349002
0.0725,0.03,-0.0914924,-0.07107747,0.07641895
0.075,0.03,-0.08078375,-0.07328295,0.078373976
0.0775,0.03,-0.069687024,-0.0737138,0.07926127
0.08,0.03,-0.0584555,-0.07227232,0.0790034
0.0825,0.03,-0.0473671,-0.06890543,0.07754163
0.085,0.03,-0.03672065,-0.06361345,0.0748353
0.0875,0.03,-0.026831225,-0.0564588,0.0708628
0.09,0.03,-0.018020375,-0.04757305,0.0656548
0.0925,0.03,-0.010602177,-0.037161276,0.05928625
0.095,0.03,-0.00492853,-0.025503324,0.05140485
0.0975,0.03,-0.0014822222,-0.012962673,0.04131425
0.1,0.03,0.0,0.0,0.03564035
0.0,0.0325,0.0,0.0,0.0247267
0.0025,0.0325,-0.0016425217,0.016037792,0.0185937
0.005,0.0325,-0.00539291,0.03096115,0.007822852
0.0075,0.0325,-0.011493837,0.0443875,-0.0003323005
0.01,0.0325,-0.019383324,0.056042574,-0.0067271
0.0125,0.0325,-0.02866425,0.0657397,-0.011844898
0.015,0.0325,-0.0390001,0.07336412,-0.015687674
0.0175,0.0325,-0.0500614,0.078866,-0.018291024
0.02,0.0325,-0.061536826,0.0822517,-0.0197289
0.0225,0.0325,-0.07313985,0.08357415,-0.020074574
0.025,0.0325,-0.08460963,0.08292367,-0.01939905
0.0275,0.0325,-0.09571115,0.08041943,-0.017773075
0.03,0.0325,-0.10623505,0.07620215,-0.015267175
0.0325,0.0325,-0.11599675,0.07042815,-0.011951783
0.035,0.0325,-0.12483625,0.06326445,-0.007897993
0.0375,0.0325,-0.132616,0.0548854,-0.0031786126
0.04,0.0325,-0.13921826,0.0454704,0.0021307324
0.0425,0.0325,-0.1445465,0.03520275,0.007950285
0.045,0.0325,-0.14852224,0.0242693,0.01419505
0.0475,0.0325,-0.15108375,0.012860673,0.020773625
0.05,0.0325,-0.15218826,0.0011718675,0.027587425
0.0525,0.0325,-0.15180975,-0.01059688,0.034530226
0.055,0.0325,-0.14993975,-0.02223935,0.0414878
0.0575,0.0325,-0.1465895,-0.033543024,0.048338223
0.06,0.0325,-0.1417905,-0.044289276,0.054952674
0.0625,0.0325,-0.1355975,-0.054254424,0.0611966
0.065,0.0325,-0.12809,-0.0632118,0.06693167
0.0675,0.0325,-0.11937475,-0.07093508,0.07201823
0.07,0.0325,-0.10958875,-0.077202976,0.07631808
0.0725,0.0325,-0.098899774,-0.08180538,0.079698026
0.075,0.0325,-0.08750957,-0.08455095,0.08203355
0.0775,0.0325,-0.07565385,-0.08527587,0.0832127
0.08,0.0325,-0.06360073,-0.08385365,0.08313998
0.0825,0.0325,-0.0516492,-0.08020563,0.08173965
0.085,0.0325,-0.0401256,-0.07431125,0.0789558
0.0875,0.0325,-0.029378574,-0.0662178,0.07475448
0.09,0.0325,-0.01976815,-0.05604865,0.06916127
0.0925,0.0325,-0.011649832,-0.044008225,0.06225335
0.095,0.0325,-0.0054233475,-0.03038335,0.053640224
0.0975,0.0325,-0.0016332538,-0.015552527,0.042557325
0.1,0.0325,0.0,0.0,0.03631515
0.0,0.035,0.0,0.0,0.0208975
0.0025,0.035,-0.0017808302,0.01885061,0.01426022
0.005,0.035,-0.0058393977,0.036195677,0.002621522
0.0075,0.035,-0.012429375,0.0516499,-0.0061508906
0.01,0.035,-0.02093115,0.064944774,-0.012985817
0.0125,0.035,-0.0309051,0.0759063,-0.018412525
0.015,0.035,-0.04197985,0.08443777,-0.02243985
0.0175,0.035,-0.053795,0.09051167,-0.0251138
0.02,0.035,-0.06601363,0.0941598,-0.026522
0.0225,0.035,-0.0783294,0.09546232,-0.026750725
0.025,0.035,-0.09046715,0.094537824,-0.0258827
0.0275,0.035,-0.10218252,0.09153345,-0.0239989
0.03,0.035,-0.11326125,0.086617,-0.02117845
0.0325,0.035,-0.12351675,0.0799707,-0.01749885
0.035,0.035,-0.13278975,0.07178567,-0.013036655
0.0375,0.035,-0.140945,0.06225865,-0.00786881
0.04,0.035,-0.14786775,0.051589675,-0.0020739776
0.0425,0.035,-0.15346424,0.039981026,0.0042659524
0.045,0.035,-0.1576585,0.0276373,0.011064275
0.0475,0.035,-0.16039024,0.014766137,0.01822805
0.05,0.035,-0.1616155,0.0015792775,0.025656875
0.0525,0.035,-0.16130625,-0.01170606,0.033242024
0.055,0.035,-0.1594505,-0.024865825,0.040865675
0.0575,0.035,-0.15605375,-0.03766815,0.04840085
0.06,0.035,-0.151141,-0.049873125,0.05571185
0.0625,0.035,-0.144759,-0.061233327,0.0626551
0.065,0.035,-0.136979,-0.0714956,0.069080874
0.0675,0.035,-0.127901,-0.08040435,0.07483565
0.07,0.035,-0.117657,-0.087706275,0.079765126
0.0725,0.035,-0.1064125,-0.09315702,0.0837178
0.075,0.035,-0.09437122,-0.09652955,0.086549275
0.0775,0.035,-0.08177633,-0.09762373,0.08812675
0.08,0.035,-0.06890958,-0.0962781,0.088333875
0.0825,0.035,-0.056091,-0.09238175,0.08707528
0.085,0.035,-0.043675274,-0.08588645,0.0842773
0.0875,0.035,-0.032046724,-0.07681842,0.07989162
0.09,0.035,-0.021606974,-0.06528778,0.07393757
0.0925,0.035,-0.012756795,-0.051495027,0.066494025
0.095,0.035,-0.00594849,-0.035733,0.057129376
0.0975,0.035,-0.0017944265,-0.01839703,0.04500625
0.1,0.035,0.0,0.0,0.03816435
0.0,0.0375,0.0,0.0,0.01546
0.0025,0.0375,-0.0019242655,0.021890275,0.008304615
0.005,0.0375,-0.00630014,0.041842576,-0.00422016
0.0075,0.0375,-0.013390665,0.059467226,-0.0136103
0.01,0.0375,-0.02251465,0.07450245,-0.020871025
0.0125,0.0375,-0.033186875,0.08678995,-0.02657995
0.015,0.0375,-0.0449989,0.09625562,-0.030753825
0.0175,0.0375,-0.05755795,0.102899976,-0.033450276
0.02,0.0375,-0.07050087,0.106786124,-0.034771975
0.0225,0.0375,-0.08350173,0.10802775,-0.034819573
0.025,0.0375,-0.0962719,0.10677688,-0.0336887
0.0275,0.0375,-0.10855953,0.10321338,-0.0314716
0.03,0.0375,-0.1201475,0.097536474,-0.028256824
0.0325,0.0375,-0.13085,0.0899571,-0.024129475
0.035,0.0375,-0.1405105,0.0806927,-0.019171976
0.0375,0.0375,-0.14899875,0.0699634,-0.013465513
0.04,0.0375,-0.156206,0.057990074,-0.0070917276
0.0425,0.0375,-0.162043,0.04499355,-0.0001345125
0.045,0.0375,-0.166438,0.031195125,0.0073180273
0.0475,0.0375,-0.1693335,0.016817825,0.015171775
0.05,0.0375,-0.1706855,0.0020882175,0.023324875
0.0525,0.0375,-0.17046425,-0.012761507,0.031666476
0.055,0.0375,-0.16865325,-0.02749145,0.040075473
0.0575,0.0375,-0.1652515,-0.04185225,0.0484199
0.06,0.0375,-0.16027576,-0.055584,0.056557
0.0625,0.0375,-0.15376225,-0.068416275,0.06433375
0.065,0.0375,-0.14577176,-0.08006938,0.071588226
0.0675,0.0375,-0.13639425,-0.09025705,0.07815167
0.07,0.0375,-0.1257525,-0.09869175,0.08385175
0.0725,0.0375,-0.114006,-0.105091274,0.08851635
0.075,0.0375,-0.10135777,-0.10918775,0.091978274
0.0775,0.0375,-0.08805555,-0.11073875,0.0940806
0.08,0.0375,-0.07439275,-0.10954025,0.094682574
0.0825,0.0375,-0.060709726,-0.1054413,0.09366543
0.085,0.0375,-0.0473901,-0.0983582,0.0909343
0.0875,0.0375,-0.034856,-0.0882886,0.0864233
0.09,0.0375,-0.0235542,-0.07532337,0.0801431
0.0925,0.0375,-0.013935473,-0.059654824,0.072172925
0.095,0.0375,-0.0065107723,-0.0415802,0.062035624
0.0975,0.0375,-0.001968166,-0.021513125,0.048814874
0.1,0.0375,0.0,0.0,0.0413349
0.0,0.04,0.0,0.0,0.00825272
0.0025,0.04,-0.0020742635,0.025164925,0.000561105
0.005,0.04,-0.0067791473,0.047914,-0.01287388
0.0075,0.04,-0.014384762,0.06785157,-0.02288295
0.01,0.04,-0.024143076,0.08472395,-0.030551625
0.0125,0.04,-0.035519175,0.09839235,-0.036509275
0.015,0.04,-0.048064627,0.1088107,-0.0407823
0.0175,0.04,-0.06135245,0.116014,-0.043442
0.02,0.04,-0.0749926,0.12010375,-0.04460835
0.0225,0.04,-0.088639975,0.12123375,-0.044398423
0.025,0.04,-0.101994075,0.119596,-0.0429225
0.0275,0.04,-0.11479775,0.11540875,-0.040285625
0.03,0.04,-0.1268335,0.1089071,-0.036587
0.0325,0.04,-0.1379195,0.10033377,-0.031919975
0.035,0.04,-0.147906,0.08993455,-0.026373275
0.0375,0.04,-0.15667026,0.07795415,-0.020032475
0.04,0.04,-0.16411225,0.06463412,-0.012981922
0.0425,0.04,-0.17015076,0.050213076,-0.0053071473
0.045,0.04,-0.17471975,0.03492745,0.0029029325
0.0475,0.04,-0.177766,0.01901355,0.011553782
0.05,0.04,-0.1792475,0.0027103026,0.0205429
0.0525,0.04,-0.17913274,-0.013737847,0.02975805
0.055,0.04,-0.17740025,-0.030077824,0.03907555
0.0575,0.04,-0.17404175,-0.04604525,0.048359025
0.06,0.04,-0.1690635,-0.061362326,0.05745895
0.0625,0.04,-0.162489,-0.07573698,0.0662127
0.065,0.04,-0.1543655,-0.08886335,0.07444555
0.0675,0.04,-0.14476825,-0.10042395,0.08197243
0.07,0.04,-0.133807,-0.11009475,0.08860105
0.0725,0.04,-0.1216315,-0.1175515,0.09413615
0.075,0.04,-0.10843865,-0.12248025,0.09838448
0.0775,0.04,-0.09447705,-0.12458975,0.10116085
0.08,0.04,-0.08004937,-0.123625,0.10229578
0.0825,0.04,-0.06551457,-0.11938575,0.10164257
0.085,0.04,-0.051285423,-0.11174325,0.099080026
0.0875,0.04,-0.03782385,-0.10065732,0.09451985
0.09,0.04,-0.0256258,-0.0861919,0.0879608
0.0925,0.04,-0.01519775,-0.068525724,0.079480074
0.095,0.04,-0.007116865,-0.0479579,0.0685489
0.0975,0.04,-0.0021568793,-0.0249211,0.05416425
0.1,0.04,0.0,0.0,0.0460011
0.0,0.0425,0.0,0.0,-0.00090398
0.0025,0.0425,-0.002232377,0.028684774,-0.009154565
0.005,0.0425,-0.0072807274,0.054425023,-0.023530025
0.0075,0.0425,-0.015419125,0.0768176,-0.034159474
0.01,0.0425,-0.02582575,0.0956186,-0.0422136
0.0125,0.0425,-0.037910827,0.11071345,-0.048377924
0.015,0.0425,-0.051182173,0.122091,-0.052691124
0.0175,0.0425,-0.06517632,0.1298285,-0.055241276
0.02,0.0425,-0.07947568,0.134074,-0.056168877
0.0225,0.0425,-0.09371693,0.1350295,-0.055610277
0.025,0.0425,-0.10758975,0.13293475,-0.053693
0.0275,0.0425,-0.12083425,0.12805225,-0.05053695
0.03,0.0425,-0.1332365,0.1206575,-0.0462534
0.0325,0.0425,-0.14462274,0.11102925,-0.04094505
0.035,0.0425,-0.15485375,0.0994433,-0.034707326
0.0375,0.0425,-0.1638185,0.0861696,-0.0276302
0.04,0.0425,-0.17142925,0.071470425,-0.01980045
0.0425,0.0425,-0.1776155,0.0556008,-0.011304475
0.045,0.0425,-0.18232,0.0388102,-0.0022310235
0.0475,0.0425,-0.18549626,0.021345524,0.0073260013
0.05,0.0425,-0.18710525,0.003454915,0.01726475
0.0525,0.0425,-0.18711425,-0.01460836,0.027472874
0.055,0.0425,-0.18549725,-0.03258155,0.037825275
0.0575,0.0425,-0.18223725,-0.050188527,0.048182324
0.06,0.0425,-0.17732775,-0.067136526,0.058388475
0.0625,0.0425,-0.1707775,-0.083113976,0.06827185
0.065,0.0425,-0.162616,-0.09779008,0.07764473
0.0675,0.0425,-0.1528995,-0.110815875,0.08630483
0.07,0.0425,-0.14171974,-0.121829,0.09403835
0.0725,0.0425,-0.12921125,-0.13046,0.10062397
0.075,0.0425,-0.11555925,-0.13634275,0.1058384
0.0775,0.0425,-0.10100775,-0.139129,0.109464
0.08,0.0425,-0.08586483,-0.138504,0.11129725
0.0825,0.0425,-0.07050533,-0.134207,0.11115675
0.085,0.0425,-0.055370674,-0.1260525,0.10888875
0.0875,0.0425,-0.0409645,-0.11395175,0.10437705
0.09,0.0425,-0.02783635,-0.09793173,0.0976027
0.0925,0.0425,-0.016555125,-0.07815012,0.08863697
0.095,0.0425,-0.00777348,-0.0549038,0.076892175
0.0975,0.0425,-0.0023630504,-0.028644575,0.061269175
0.1,0.0425,0.0,0.0,0.05237115
0.0,0.045,0.0,0.0,-0.01221165
0.0025,0.045,-0.0024004423,0.03246225,-0.021049226
0.005,0.045,-0.0078098625,0.061393876,-0.03640225
0.0075,0.045,-0.0165022,0.08638235,-0.04765315
0.01,0.045,-0.027573,0.1071962,-0.056063727
0.0125,0.045,-0.0403708,0.12375075,-0.0623815
0.015,0.045,-0.054355025,0.13607825,-0.06666115
0.0175,0.045,-0.06902318,0.14430775,-0.0690118
0.02,0.045,-0.0839295,0.148644,-0.06959893
0.0225,0.045,-0.0986938,0.14934725,-0.068582274
0.025,0.045,-0.11299875,0.146713,-0.06611005
0.0275,0.045,-0.12658575,0.14105526,-0.062319674
0.03,0.045,-0.13924925,0.132695,-0.057336476
0.0325,0.045,-0.15082826,0.1219505,-0.0512737
0.035,0.045,-0.1611985,0.109129876,-0.044234
0.0375,0.045,-0.170266,0.09452912,-0.036311675
0.04,0.045,-0.17795925,0.07843062,-0.02759535
0.0425,0.045,-0.18422225,0.0611037,-0.018171247
0.045,0.045,-0.18901025,0.0428083,-0.008126611
0.0475,0.045,-0.1922855,0.023798576,0.002446884
0.05,0.045,-0.19401325,0.0043279324,0.013449772
0.0525,0.045,-0.194161,-0.015345718,0.02477145
0.055,0.045,-0.19269875,-0.034954324,0.036287274
0.0575,0.045,-0.18959925,-0.05421425,0.047856
0.06,0.045,-0.18484175,-0.07282155,0.059317473
0.0625,0.045,-0.17841725,-0.09044833,0.070491575
0.065,0.045,-0.17033325,-0.106741,0.0811779
0.0675,0.045,-0.1606225,-0.12132,0.09115653
0.07,0.045,-0.14935225,-0.13378325,0.10019037
0.0725,0.045,-0.13663475,-0.14371274,0.10802975
0.075,0.045,-0.12263725,-0.15068474,0.1144175
0.0775,0.045,-0.1075925,-0.15428525,0.1190975
0.08,0.045,-0.0918081,-0.154129,0.1218255
0.0825,0.045,-0.07567065,-0.149882,0.12237825
0.085,0.045,-0.05964865,-0.141288,0.120561
0.0875,0.045,-0.04428895,-0.1281955,0.11622125
0.09,0.045,-0.03019935,-0.1105819,0.1093156
0.0925,0.045,-0.0180191,-0.08857405,0.0999036
0.095,0.045,-0.00848763,-0.062460225,0.08732898
0.0975,0.045,-0.0025893522,-0.032710575,0.07038555
0.1,0.045,0.0,0.0,0.06069415
0.0,0.0475,0.0,0.0,-0.02589815
0.0025,0.0475,-0.002580772,0.03651255,-0.035357274
0.005,0.0475,-0.008372743,0.06884252,-0.05173315
0.0075,0.0475,-0.017644325,0.09656568,-0.0636053
0.01,0.0475,-0.029397026,0.1194665,-0.0723342
0.0125,0.0475,-0.042909026,0.137498,-0.0787371
0.015,0.0475,-0.057585675,0.15074575,-0.08288992
0.0175,0.0475,-0.0728825,0.159403,-0.084928825
0.02,0.0475,-0.08832535,0.163744,-0.08505035
0.0225,0.0475,-0.103519,0.164098,-0.08344325
0.025,0.0475,-0.1181435,0.160826,-0.08028092
0.0275,0.0475,-0.13194676,0.15430225,-0.07572182
0.03,0.0475,-0.1447365,0.14489925,-0.06990775
0.0325,0.0475,-0.156371,0.13297775,-0.062963925
0.035,0.0475,-0.1667475,0.1188805,-0.0550008
0.0375,0.0475,-0.17579375,0.10292962,-0.0461167
0.04,0.0475,-0.18345974,0.08542612,-0.036401223
0.0425,0.0475,-0.189709,0.066651724,-0.0259391
0.045,0.0475,-0.194512,0.046873324,-0.014814283
0.0475,0.0475,-0.19784226,0.026348175,-0.0031140207
0.05,0.0475,-0.199672,0.0053302525,0.009066962
0.0525,0.0475,-0.1999705,-0.015922947,0.021622324
0.055,0.0475,-0.19870324,-0.037143324,0.034430426
0.0575,0.0475,-0.19583274,-0.058044974,0.04735075
0.06,0.0475,-0.191323,-0.07831778,0.0602208
0.0625,0.0475,-0.1851435,-0.097622,0.072853975
0.065,0.0475,-0.1772755,-0.11558425,0.0850382
0.0675,0.0475,-0.1677225,-0.13179626,0.09653595
0.07,0.0475,-0.156521,-0.1458165,0.10708597
0.0725,0.0475,-0.14375275,-0.15717524,0.1164075
0.075,0.0475,-0.129558,-0.1653855,0.1242055
0.0775,0.0475,-0.11415025,-0.169959,0.13017926
0.08,0.0475,-0.09782883,-0.17042725,0.1340355
0.0825,0.0475,-0.08098617,-0.1663685,0.1355
0.085,0.0475,-0.064114526,-0.15743876,0.13432676
0.0875,0.0475,-0.047804624,-0.1434055,0.13031524
0.09,0.0475,-0.03272745,-0.1241805,0.1233885
0.0925,0.0475,-0.01960165,-0.09984635,0.113587
0.095,0.0475,-0.00926697,-0.07067415,0.1001726
0.0975,0.0475,-0.002838802,-0.0371498,0.08181915
0.1,0.0475,0.0,0.0,0.0712686
0.0,0.05,0.0,0.0,-0.04222375
0.0025,0.05,-0.002776422,0.040854376,-0.05234745
0.005,0.05,-0.008977507,0.07679763,-0.0698017
0.0075,0.05,-0.018858826,0.1073909,-0.08229235
0.01,0.05,-0.031313125,0.13243875,-0.0912883
0.0125,0.05,-0.045537423,0.15194225,-0.09768725
0.015,0.05,-0.060876075,0.16605425,-0.1015939
0.0175,0.05,-0.076739326,0.1750475,-0.1031793
0.02,0.05,-0.092625074,0.1792805,-0.10267988
0.0225,0.05,-0.1081262,0.179165,-0.10032055
0.025,0.05,-0.1229255,0.1751395,-0.096305974
0.0275,0.05,-0.13678426,0.167647,-0.090820074
0.03,0.05,-0.14953075,0.157118,-0.08402375
0.0325,0.05,-0.1610495,0.14396,-0.0760562
0.035,0.05,-0.1712665,0.12855175,-0.067036025
0.0375,0.05,-0.18013775,0.11124088,-0.0570651
0.04,0.05,-0.18764025,0.0923449,-0.04623275
0.0425,0.05,-0.1937615,0.072155,-0.034620374
0.045,0.05,-0.19849125,0.050941024,-0.022306224
0.0475,0.05,-0.201818,0.0289584,-0.009370403
0.05,0.05,-0.2037235,0.0064561726,0.0041001616
0.0525,0.05,-0.20417975,-0.016314553,0.01800669
0.055,0.05,-0.2031485,-0.039091773,0.0322338
0.0575,0.05,-0.20058225,-0.061593726,0.04664505
0.06,0.05,-0.19642775,-0.083510324,0.061078724
0.0625,0.05,-0.1906305,-0.1044955,0.0753444
0.065,0.05,-0.1831415,-0.12416125,0.089220375
0.0675,0.05,-0.17392875,-0.14207375,0.1024526
0.07,0.05,-0.1629905,-0.15775275,0.11475525
0.0725,0.05,-0.15036875,-0.17067575,0.125814
0.075,0.05,-0.136167,-0.18028726,0.13529176
0.0775,0.05,-0.1205685,-0.18601525,0.1428375
0.08,0.05,-0.10385317,-0.18729475,0.14809924
0.0825,0.05,-0.086411476,-0.1835985,0.1507395
0.085,0.05,-0.068754226,-0.1744745,0.1504485
0.0875,0.05,-0.051515076,-0.15958776,0.146964
0.09,0.05,-0.035432827,-0.13876225,0.14016125
0.0925,0.05,-0.021315776,-0.112018175,0.13005075
0.095,0.05,-0.010120258,-0.0795974,0.1157966
0.0975,0.05,-0.0031149567,-0.041997,0.095936224
0.1,0.05,0.0,0.0,0.08445275
0.0,0.0525,0.0,0.0,-0.06148945
0.0025,0.0525,-0.002991536,0.045511074,-0.07233193
0.005,0.0525,-0.009635017,0.08529185,-0.0909331
0.0075,0.0525,-0.020163275,0.11888532,-0.10403505
0.01,0.0525,-0.033341274,0.146122,-0.11322815
0.0125,0.0525,-0.0482711,0.167064,-0.119505
0.015,0.0525,-0.06422783,0.18195026,-0.12301025
0.0175,0.0525,-0.080573276,0.191152,-0.12396175
0.02,0.0525,-0.09677857,0.1951305,-0.1226465
0.0225,0.0525,-0.11243025,0.19439775,-0.1193355
0.025,0.0525,-0.12722075,0.1894825,-0.1142725
0.0275,0.0525,-0.140933,0.18090574,-0.1076722
0.03,0.0525,-0.153426,0.16916275,-0.099718176
0.0325,0.0525,-0.16461875,0.1547115,-0.090565324
0.035,0.0525,-0.17447375,0.13796724,-0.08034073
0.0375,0.0525,-0.18298274,0.11930225,-0.0691488
0.04,0.0525,-0.1901555,0.09904825,-0.05707695
0.0425,0.0525,-0.1960085,0.077501275,-0.04420065
0.045,0.0525,-0.20055576,0.05492915,-0.0305894
0.0475,0.0525,-0.203804,0.03157995,-0.016312743
0.05,0.0525,-0.20574676,0.00769158,-0.0014460325
0.0525,0.0525,-0.20636076,-0.016498044,0.01392356
0.055,0.0525,-0.20560575,-0.04074025,0.029691225
0.0575,0.0525,-0.20342425,-0.06476475,0.0457289
0.06,0.0525,-0.19974425,-0.08826895,0.061879776
0.0625,0.0525,-0.194485,-0.11090765,0.07795345
0.065,0.0525,-0.1875635,-0.13228475,0.09372198
0.0675,0.0525,-0.1789065,-0.15194625,0.108917
0.07,0.0525,-0.1684655,-0.169376,0.12322875
0.0725,0.0525,-0.15623274,-0.1839985,0.13630825
0.075,0.0525,-0.14226276,-0.195186,0.14777225
0.0775,0.0525,-0.12669525,-0.20227376,0.157212
0.08,0.0525,-0.1097777,-0.204586,0.16420674
0.0825,0.0525,-0.09188645,-0.20146975,0.16834275
0.085,0.0525,-0.073542476,-0.1923405,0.169229
0.0875,0.0525,-0.055419374,-0.176733,0.166523
0.09,0.0525,-0.038327526,-0.15435575,0.1600345
0.0925,0.0525,-0.023176225,-0.125142,0.149728
0.095,0.0525,-0.01105795,-0.08928683,0.13464876
0.0975,0.0525,-0.0034221918,-0.047291625,0.11317728
0.1,0.0525,0.0,0.0,0.10067755
0.0,0.055,0.0,0.0,-0.08404875
0.0025,0.055,-0.0032318241,0.050512325,-0.095679075
0.005,0.055,-0.01035999,0.09436615,-0.1155127
0.0075,0.055,-0.0215812,0.131081,-0.12921076
0.01,0.055,-0.03550765,0.1605225,-0.13850375
0.0125,0.055,-0.05112905,0.18283275,-0.14450026
0.015,0.055,-0.06764173,0.1983595,-0.14739975
0.0175,0.055,-0.08435643,0.207598,-0.14748424
0.02,0.055,-0.10072082,0.21113625,-0.14510675
0.0225,0.055,-0.11632225,0.2096055,-0.14059675
0.025,0.055,-0.130873,0.20364025,-0.1342465
0.0275,0.055,-0.144189,0.19385025,-0.12630825
0.03,0.055,-0.15617076,0.1808015,-0.1169925
0.0325,0.055,-0.16678275,0.1650055,-0.106471024
0.035,0.055,-0.1760325,0.14691375,-0.0948792
0.0375,0.055,-0.18395525,0.12692074,-0.0823225
0.04,0.055,-0.1906,0.10536875,-0.06888405
0.0425,0.055,-0.19601725,0.08255365,-0.05463005
0.045,0.055,-0.20025,0.0587355,-0.039617475
0.0475,0.055,-0.2033265,0.034148473,-0.023900975
0.05,0.055,-0.2052545,0.009012325,-0.00753971
0.0525,0.055,-0.206018,-0.016455675,0.009395715
0.055,0.055,-0.20557626,-0.04202815,0.0268163
0.0575,0.055,-0.2038625,-0.06745467,0.044607773
0.06,0.055,-0.20078625,-0.0924489,0.0626237
0.0625,0.055,-0.1962385,-0.1166755,0.08067902
0.065,0.055,-0.19009875,-0.13973825,0.0985444
0.0675,0.055,-0.18224725,-0.16117,0.11594075
0.07,0.055,-0.1725805,-0.18042526,0.13253675
0.0725,0.055,-0.16102976,-0.1968775,0.14794925
0.075,0.055,-0.14758675,-0.20982425,0.16174525
0.0775,0.055,-0.13233174,-0.21850075,0.173451
0.08,0.055,-0.11546275,-0.222105,0.1825665
0.0825,0.055,-0.09732593,-0.21983625,0.18858525
0.085,0.055,-0.0784397,-0.210948,0.19101425
0.0875,0.055,-0.0595109,-0.19481,0.1894065
0.09,0.055,-0.041423675,-0.17097975,0.183482
0.0925,0.055,-0.025200425,-0.1392705,0.17313725
0.095,0.055,-0.012093055,-0.0998055,0.157269
0.0975,0.055,-0.0037661046,-0.053078976,0.1340745
0.1,0.055,0.0,0.0,0.1204635
0.0,0.0575,0.0,0.0,-0.11032485
0.0025,0.0575,-0.0035052407,0.055896375,-0.122832425
0.005,0.0575,-0.011172673,0.104072176,-0.1440055
0.0075,0.0575,-0.0231442,0.14401674,-0.15827075
0.01,0.0575,-0.03784635,0.175644,-0.167526
0.0125,0.0575,-0.0541347,0.1992025,-0.17302625
0.015,0.0575,-0.071116224,0.21518075,-0.175049
0.0175,0.0575,-0.08804935,0.2242305,-0.17396325
0.02,0.0575,-0.10436448,0.22709475,-0.1702095
0.0225,0.0575,-0.11966075,0.2245475,-0.164192
0.025,0.0575,-0.133684,0.2173465,-0.156263
0.0275,0.0575,-0.146298,0.20620126,-0.14672
0.03,0.0575,-0.157458,0.19175375,-0.1358045
0.0325,0.0575,-0.167185,0.17457,-0.123706
0.035,0.0575,-0.175542,0.155137,-0.1105674
0.0375,0.0575,-0.182616,0.1338675,-0.09649315
0.04,0.0575,-0.1885015,0.11110827,-0.0815578
0.0425,0.0575,-0.193288,0.08714952,-0.06581445
0.045,0.0575,-0.197051,0.06223685,-0.0493027
0.0475,0.0575,-0.1998435,0.03658315,-0.032057077
0.05,0.0575,-0.2016905,0.01038257,-0.014114953
0.0525,0.0575,-0.20258576,-0.016176255,0.0044755475
0.055,0.0575,-0.20248926,-0.04289575,0.02364745
0.0575,0.0575,-0.2013265,-0.06955463,0.0433069
0.06,0.0575,-0.19898975,-0.09589265,0.06332475
0.0625,0.0575,-0.19534175,-0.1215945,0.08352823
0.065,0.0575,-0.19022225,-0.1462745,0.10369315
0.0675,0.0575,-0.18346,-0.1694625,0.12353575
0.07,0.0575,-0.17488874,-0.19059175,0.1427075
0.0725,0.0575,-0.16436775,-0.2089905,0.160793
0.075,0.0575,-0.15181075,-0.22388275,0.1773085
0.0775,0.0575,-0.13721976,-0.2343975,0.19170925
0.08,0.0575,-0.12072225,-0.2395925,0.20340376
0.0825,0.0575,-0.1026123,-0.2384955,0.21177375
0.085,0.0575,-0.08338732,-0.23016275,0.21619925
0.0875,0.0575,-0.06377565,-0.21375725,0.21609825
0.09,0.0575,-0.04473395,-0.1886385,0.21106724
0.0925,0.0575,-0.027409825,-0.154455,0.20090275
